Title,Poet,era,cap_rate,punct_rate,colon_density,concrete_abstract_ratio,adv_verb_ratio,rhyme_rate,archaic_density,uses_rhyme,rhyme_rate_given_uses,uses_colons,colon_density_given_uses,caps_all,cap_rate_given_not_all,high_punct,punct_rate_given_not_all,uses_archaism,archaic_density_given_uses,era_3class
"
                    Love Is A Sickness Full of Woes
                ",Samuel Daniel,Pre-1800,1.0,0.9375,5.0,0.1,0.6666666666666666,0.2068965517241379,1.25,1,0.2068965517241379,1,5.0,1,,1,,1,1.25,Pre-1800
"
                    Blueberries
                ",James Lasdun,Post-1900,0.35,0.725,2.702702702702702,0.5232558139534884,0.3269230769230769,0.0483870967741935,0.3257328990228013,1,0.0483870967741935,1,2.702702702702702,0,0.35,0,0.725,1,0.3257328990228013,Post-1900
"
                    House of Unending
                ",Reginald Dwayne Betts,Post-1900,0.8604651162790697,0.6976744186046512,1.6129032258064515,0.5159817351598174,0.1878787878787878,0.1157024793388429,0.121654501216545,1,0.1157024793388429,1,1.6129032258064515,0,0.8604651162790697,0,0.6976744186046512,1,0.121654501216545,Post-1900
"
                    Invocation
                ",Denise Levertov,Post-1900,0.8,0.9,0.0,0.55,0.0,0.0,0.0,0,,0,,0,0.8,1,,0,,Post-1900
"
                    If—
                ",Rudyard Kipling,1800-1900,0.9696969696969696,0.696969696969697,3.1358885017421603,0.5046728971962616,0.238095238095238,0.2181818181818181,0.0,1,0.2181818181818181,1,3.1358885017421603,1,,0,0.696969696969697,0,,1800-1900
"
from The Vanity of Human Wishes
                ",Samuel Johnson,Pre-1800,0.9918032786885246,0.9918032786885246,2.9572836801752467,0.2569230769230769,0.1953125,0.2344497607655502,1.2403100775193798,1,0.2344497607655502,1,2.9572836801752467,1,,1,,1,1.2403100775193798,Pre-1800
"
                    The Watchman of Ephraim
                ",Paul Hoover,Post-1900,0.5454545454545454,0.9545454545454546,1.0638297872340423,0.410958904109589,0.1842105263157894,0.0,0.7042253521126761,0,,1,1.0638297872340423,0,0.5454545454545454,1,,1,0.7042253521126761,Post-1900
"
                    You’ve Come Back to Me
                ",Laura Kasischke,Post-1900,0.75,0.75,0.0,1.3636363636363635,0.6363636363636364,0.6,0.0,1,0.6,0,,0,0.75,0,0.75,0,,Post-1900
"
                    Summer
                ",Cynthia Zarin,Post-1900,0.2236842105263158,0.3684210526315789,0.0,0.7597402597402597,0.2755102040816326,0.0,0.0,0,,0,,0,0.2236842105263158,0,0.3684210526315789,0,,Post-1900
"
                    The Portent
                ",Herman Melville,1800-1900,0.7142857142857143,0.5714285714285714,1.5873015873015872,0.5217391304347826,0.1818181818181818,0.0,1.5873015873015872,0,,1,1.5873015873015872,0,0.7142857142857143,0,0.5714285714285714,1,1.5873015873015872,1800-1900
"
                    Gulf Memo
                ",Stephen Sandy,Post-1900,1.0,0.5,0.5586592178770949,0.5263157894736842,0.1538461538461538,0.2244897959183673,0.0,1,0.2244897959183673,1,0.5586592178770949,1,,0,0.5,0,,Post-1900
"
Paradise Regain'd: Book 3 (1671 version)
                ",John Milton,Pre-1800,1.0,0.786144578313253,2.598187311178248,0.1727199354317998,0.4444444444444444,0.0,4.947209653092006,0,,1,2.598187311178248,1,,0,0.786144578313253,1,4.947209653092006,Pre-1800
"
                    My Grandmother’s Grave
                ",Dunya Mikhail,Post-1900,0.52,1.0,1.646090534979424,0.5138888888888888,0.2222222222222222,0.0,0.0,0,,1,1.646090534979424,0,0.52,1,,0,,Post-1900
"
                    Canto XVI
                ",Ezra Pound,Post-1900,0.627906976744186,0.7441860465116279,1.5393724097098875,0.445754716981132,0.1792452830188679,0.0063492063492063,0.117508813160987,1,0.0063492063492063,1,1.5393724097098875,0,0.627906976744186,0,0.7441860465116279,1,0.117508813160987,Post-1900
"
                    Torment
                ",Daisy Fried,Post-1900,0.4736842105263157,0.9473684210526316,0.8333333333333334,0.7483443708609272,0.1907894736842105,0.0,0.0,0,,1,0.8333333333333334,0,0.4736842105263157,1,,0,,Post-1900
"
                    [I asked myself / What, Sappho, can...]
                ",Sappho,Post-1900,0.4,0.4,0.0,0.5,0.0,0.0,0.0,0,,0,,0,0.4,0,0.4,0,,Post-1900
"
                    Elegy with Surrealist Proverbs as Refrain
                ",Dana Gioia,Post-1900,0.25,0.375,0.0,0.3809523809523809,0.2142857142857142,0.0,1.4925373134328357,0,,0,,0,0.25,0,0.375,1,1.4925373134328357,Post-1900
"
                    The View from an Attic Window
                ",Howard Nemerov,Post-1900,0.9298245614035088,0.5964912280701754,2.072538860103627,0.4728682170542636,0.2166666666666666,0.21,0.0,1,0.21,1,2.072538860103627,0,0.9298245614035088,0,0.5964912280701754,0,,Post-1900
"
                    The Fable
                ",Yvor Winters,Post-1900,1.0,0.8333333333333334,1.2987012987012987,0.3214285714285714,0.2,0.0,0.0,0,,1,1.2987012987012987,1,,0,0.8333333333333334,0,,Post-1900
"
                    A Visit
                ",Marie Ponsot,Post-1900,0.925925925925926,0.5185185185185185,0.4424778761061947,0.3623188405797101,0.4102564102564102,0.048780487804878,0.0,1,0.048780487804878,1,0.4424778761061947,0,0.925925925925926,0,0.5185185185185185,0,,Post-1900
"
                    Blade
                ",Franz Wright,Post-1900,0.5,0.5,1.5873015873015872,0.4090909090909091,0.1538461538461538,,0.0,0,,1,1.5873015873015872,0,0.5,0,0.5,0,,Post-1900
"
                    Loners
                ",Jean Follain,Post-1900,0.0833333333333333,0.0833333333333333,0.0,0.7142857142857143,0.1666666666666666,0.0,0.0,0,,0,,0,0.0833333333333333,0,0.0833333333333333,0,,Post-1900
"
                    A Caged Bird
                ",Sarah Orne Jewett,1800-1900,1.0,0.7391304347826086,1.7605633802816902,0.3152173913043478,0.275,0.0,3.1358885017421603,0,,1,1.7605633802816902,1,,0,0.7391304347826086,1,3.1358885017421603,1800-1900
"
                    Something Childish, but Very Natural
                ",Samuel Taylor Coleridge,1800-1900,1.0,0.8461538461538461,3.0303030303030303,0.5172413793103449,0.4117647058823529,0.1304347826086956,2.0202020202020203,1,0.1304347826086956,1,3.0303030303030303,1,,0,0.8461538461538461,1,2.0202020202020203,1800-1900
"
                    The pregnancy of words
                ",Bob Hicok,Post-1900,0.5,1.0,0.0,0.4,0.2,0.0,0.0,0,,0,,0,0.5,1,,0,,Post-1900
"
                    I know that He exists. (365)
                ",Emily Dickinson,1800-1900,0.875,0.75,0.0,0.1666666666666666,0.4545454545454545,0.0,0.0,0,,0,,0,0.875,0,0.75,0,,1800-1900
"
                    I’m Glad I’m Me
                ",Phil Bolsta,Post-1900,1.0,0.875,0.0,0.3428571428571428,0.28,0.2307692307692307,0.0,1,0.2307692307692307,0,,1,,0,0.875,0,,Post-1900
"
                    Spring and All: XI [In passing with my mind]
                ",William Carlos Williams,Post-1900,0.1538461538461538,0.1538461538461538,0.0,0.4888888888888889,0.1428571428571428,0.0,0.0,0,,0,,0,0.1538461538461538,0,0.1538461538461538,0,,Post-1900
"
                    The Microcosm
                ",Giovanni Battista Guarini,Pre-1800,1.0,0.8,1.639344262295082,0.6875,0.25,0.2,1.5384615384615383,1,0.2,1,1.639344262295082,1,,0,0.8,1,1.5384615384615383,Pre-1800
"
                    Openin’ Night
                ",Shel Silverstein,Post-1900,1.0,0.0384615384615384,0.0,0.2727272727272727,0.16,0.2222222222222222,0.0,1,0.2222222222222222,0,,1,,0,0.0384615384615384,0,,Post-1900
"
                    Sonnet 126: O thou, my lovely boy, who in thy pow’r
                ",William Shakespeare,Pre-1800,1.0,1.0,1.0416666666666663,0.4210526315789473,0.2777777777777778,0.2,13.0,1,0.2,1,1.0416666666666663,1,,1,,1,13.0,Pre-1800
"
                    The Thief
                ",Sheryl Luna,Post-1900,0.6,1.0,0.5780346820809248,0.3695652173913043,0.3333333333333333,0.0,0.0,0,,1,0.5780346820809248,0,0.6,1,,0,,Post-1900
"
                    Mountain Dulcimer
                ",Robert Morgan,Post-1900,0.0416666666666666,0.2083333333333333,0.0,0.2641509433962264,0.5,0.0,0.6896551724137931,0,,0,,0,0.0416666666666666,0,0.2083333333333333,1,0.6896551724137931,Post-1900
"
                    The Lake Isle of Innisfree
                ",William Butler Yeats,1800-1900,1.0,1.0,2.479338842975207,0.45,0.3809523809523809,0.2307692307692307,0.0,1,0.2307692307692307,1,2.479338842975207,1,,1,,0,,1800-1900
"
                    Mickle Street
                ",Alfred Corn,Post-1900,1.0,0.5384615384615384,0.9345794392523364,0.4827586206896552,0.0952380952380952,0.1111111111111111,0.0,1,0.1111111111111111,1,0.9345794392523364,1,,0,0.5384615384615384,0,,Post-1900
"
                    A Cameo
                ",Algernon Charles Swinburne,1800-1900,1.0,0.7142857142857143,0.0,0.4090909090909091,0.0,0.3333333333333333,0.0,1,0.3333333333333333,0,,1,,0,0.7142857142857143,0,,1800-1900
"
                    The Drunken Boat
                ",Arthur Rimbaud,1800-1900,0.98,0.57,0.8684863523573202,0.5,0.1694915254237288,0.0,0.0,0,,1,0.8684863523573202,1,,0,0.57,0,,1800-1900
"
                    Adam Posed
                ",Countess of Winchilsea Anne Finch,Pre-1800,1.0,1.0,3.3333333333333335,0.3333333333333333,0.2142857142857142,0.2941176470588235,0.0,1,0.2941176470588235,1,3.3333333333333335,1,,1,,0,,Pre-1800
"
                    Lilacs
                ",Amy Lowell,Post-1900,1.0,0.7522935779816514,0.904977375565611,0.7227722772277227,0.1688311688311688,0.0,0.0,0,,1,0.904977375565611,1,,0,0.7522935779816514,0,,Post-1900
"
                    Six Sonnets: Crossing the West
                ",Janice Gould,Post-1900,0.1910112359550561,0.3033707865168539,0.6557377049180327,0.5977011494252874,0.3516483516483517,0.015267175572519,0.0,1,0.015267175572519,1,0.6557377049180327,0,0.1910112359550561,0,0.3033707865168539,0,,Post-1900
"
                    Ghost, Fountain
                ",Elise Paschen,Post-1900,0.1333333333333333,0.0666666666666666,0.0,1.6363636363636365,0.1428571428571428,0.0,0.0,0,,0,,0,0.1333333333333333,0,0.0666666666666666,0,,Post-1900
"
                    Open
                ",Jean Valentine,Post-1900,0.2857142857142857,0.4285714285714285,0.0,1.3333333333333333,0.1428571428571428,0.0,0.0,0,,0,,0,0.2857142857142857,0,0.4285714285714285,0,,Post-1900
"
                    Burlington Arcade
                ",Julian Stannard,Post-1900,0.75,1.0,0.0,0.7647058823529411,0.1290322580645161,0.0,0.0,0,,0,,0,0.75,1,,0,,Post-1900
"
                    Hamatreya
                ",Ralph Waldo Emerson,1800-1900,0.8787878787878788,0.8787878787878788,3.8997214484679663,0.584070796460177,0.2857142857142857,0.0416666666666666,0.0,1,0.0416666666666666,1,3.8997214484679663,0,0.8787878787878788,0,0.8787878787878788,0,,1800-1900
"
                    Wasps
                ",Ho Xuan Huong,1800-1900,1.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0,,0,,1,,0,0.0,0,,1800-1900
"
                    The Garden of Love
                ",William Blake,Pre-1800,1.0,1.0,3.3333333333333335,0.3333333333333333,0.2,0.0952380952380952,2.2222222222222223,1,0.0952380952380952,1,3.3333333333333335,1,,1,,1,2.2222222222222223,Pre-1800
"
                    Pastoral
                ",Bei Dao,Post-1900,0.1,0.0,0.0,1.5555555555555556,0.2727272727272727,0.0,0.0,0,,0,,0,0.1,0,0.0,0,,Post-1900
"
                    Poetics
                ",Rodrigo Toscano,Post-1900,0.2461538461538461,0.1538461538461538,0.0,0.3636363636363636,0.217391304347826,0.0147058823529411,0.0,1,0.0147058823529411,0,,0,0.2461538461538461,0,0.1538461538461538,0,,Post-1900
"
                    Cor Cordium
                ",Algernon Charles Swinburne,1800-1900,1.0,0.7777777777777778,2.564102564102564,0.55,0.3636363636363636,0.2,4.273504273504273,1,0.2,1,2.564102564102564,1,,0,0.7777777777777778,1,4.273504273504273,1800-1900
"
                    This Is My Last Report
                ",Juan Felipe Herrera,Post-1900,0.0769230769230769,0.4230769230769231,0.5,0.5862068965517241,0.1333333333333333,0.0,0.0,0,,1,0.5,0,0.0769230769230769,0,0.4230769230769231,0,,Post-1900
"
                    Hymn to Proserpine (After the Proclamation in Rome of the Christian Faith)
                ",Algernon Charles Swinburne,1800-1900,1.0,1.0,3.4246575342465753,0.324468085106383,0.2392344497607655,,3.804347826086957,0,,1,3.4246575342465753,1,,1,,1,3.804347826086957,1800-1900
"
                    If a Garden of Numbers
                ",Cole Swensen,Post-1900,0.25,0.25,1.6129032258064515,0.2435897435897435,0.282051282051282,0.02,0.0,1,0.02,1,1.6129032258064515,0,0.25,0,0.25,0,,Post-1900
"
                    South
                ",Natasha Trethewey,Post-1900,0.1351351351351351,0.3243243243243243,1.4925373134328357,0.5517241379310345,0.0789473684210526,0.0,0.0,0,,1,1.4925373134328357,0,0.1351351351351351,0,0.3243243243243243,0,,Post-1900
"
                    Ichabod
                ",John Greenleaf Whittier,1800-1900,1.0,0.5789473684210527,2.73224043715847,0.2571428571428571,0.5517241379310345,0.2571428571428571,1.0752688172043012,1,0.2571428571428571,1,2.73224043715847,1,,0,0.5789473684210527,1,1.0752688172043012,1800-1900
"
                    Anasazi, Ancient Enemies
                ",John Peck,Post-1900,0.2291666666666666,0.375,0.0,0.5,0.3,0.0,0.0,0,,0,,0,0.2291666666666666,0,0.375,0,,Post-1900
"
                    Mont Blanc: Lines Written in the Vale of Chamouni
                ",Percy Bysshe Shelley,1800-1900,1.0,0.5555555555555556,2.547770700636943,0.284037558685446,0.4153846153846154,0.0,1.876675603217158,0,,1,2.547770700636943,1,,0,0.5555555555555556,1,1.876675603217158,1800-1900
"
                    The French Girl
                ",Ann Lauterbach,Post-1900,0.5,0.5740740740740741,2.19435736677116,0.4375,0.2203389830508474,0.0,0.0,0,,1,2.19435736677116,0,0.5,0,0.5740740740740741,0,,Post-1900
"
                    The Rape of the Lock: Canto 5
                ",Alexander Pope,Pre-1800,0.9708029197080292,0.9635036496350364,2.680067001675042,0.4204851752021563,0.2368421052631578,0.2145922746781116,0.9128630705394192,1,0.2145922746781116,1,2.680067001675042,1,,1,,1,0.9128630705394192,Pre-1800
"
                    Six Months after Contemplating Suicide
                ",Erika L. Sánchez,Post-1900,0.6428571428571429,1.0,0.0,0.8205128205128205,0.1818181818181818,0.0,0.0,0,,0,,0,0.6428571428571429,1,,0,,Post-1900
"
                    I Hear America Singing
                ",Walt Whitman,1800-1900,1.0,1.0,0.0,0.6274509803921569,0.1052631578947368,0.0,0.0,0,,0,,1,,1,,0,,1800-1900
"
                    In the Valley of the Elwy
                ",Gerard Manley Hopkins,1800-1900,1.0,0.5714285714285714,4.273504273504273,0.4705882352941176,0.2727272727272727,0.2727272727272727,0.8547008547008548,1,0.2727272727272727,1,4.273504273504273,1,,0,0.5714285714285714,1,0.8547008547008548,1800-1900
"
                    To the Poor
                ",Anna Lætitia Barbauld,Pre-1800,1.0,0.8636363636363636,4.022988505747127,0.360655737704918,0.054054054054054,0.2631578947368421,7.650273224043716,1,0.2631578947368421,1,4.022988505747127,1,,0,0.8636363636363636,1,7.650273224043716,Pre-1800
"
                    Chartres
                ",Edith Wharton,1800-1900,1.0,0.7058823529411765,0.9950248756218906,0.4492753623188406,0.2272727272727272,0.3529411764705882,0.4807692307692308,1,0.3529411764705882,1,0.9950248756218906,1,,0,0.7058823529411765,1,0.4807692307692308,1800-1900
"
                    Publication – is the Auction (788)
                ",Emily Dickinson,1800-1900,1.0,0.4375,0.0,0.2368421052631578,0.4285714285714285,0.0,2.73972602739726,0,,0,,1,,0,0.4375,1,2.73972602739726,1800-1900
"
                    The Hands of the Taino
                ",Janet McAdams,Post-1900,0.5277777777777778,0.5833333333333334,0.0,0.6379310344827587,0.3125,0.0,0.0,0,,0,,0,0.5277777777777778,0,0.5833333333333334,0,,Post-1900
"
                    Death
                ",Crisosto Apache,Post-1900,0.4285714285714285,0.5714285714285714,0.0,0.1578947368421052,0.5,0.0,0.0,0,,0,,0,0.4285714285714285,0,0.5714285714285714,0,,Post-1900
"
                    The Magnets
                ",Ray Gonzalez,Post-1900,0.1836734693877551,0.673469387755102,0.0,0.591304347826087,0.1447368421052631,0.0219780219780219,0.0,1,0.0219780219780219,0,,0,0.1836734693877551,0,0.673469387755102,0,,Post-1900
"
                    What Beauty Does
                ",Patricia Spears Jones,Post-1900,0.6559139784946236,0.6344086021505376,1.08991825613079,0.7169811320754716,0.2672413793103448,0.0,0.4,0,,1,1.08991825613079,0,0.6559139784946236,0,0.6344086021505376,1,0.4,Post-1900
"
                    Graffiti
                ",Rosanna Warren,Post-1900,0.625,1.0,0.0,0.6829268292682927,0.15,0.0,0.0,0,,0,,0,0.625,1,,0,,Post-1900
